target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime
cancer,528.4344653,540.6567307,-0.586340624,-0.522679487,8.828814225,7.60123265,0.029787063,0.027374222,346,375,12.22226534,0.063661137
inside,532.7626607,545.0226994,-0.580653768,-0.544949757,8.955941015,11.34645977,0.028779659,0.030959324,333,336,12.26003874,0.035704012
sleep,515.9549189,528.2297662,-0.622999619,-0.581209962,8.268985398,10.09270474,0.027382448,0.031897521,370,355,12.27484727,0.041789657
disturb,592.5814039,604.8907692,-0.308413778,-0.235811666,10.38291362,10.62923513,0.034946356,0.033460092,359,351,12.30936533,0.072602112
reduce,577.6139533,589.997938,-0.359428246,-0.312400301,10.09479038,10.31081522,0.033329026,0.032071208,385,355,12.38398476,0.047027945
landlord,588.2626712,600.6587419,-0.304827208,-0.283660095,8.789074915,10.02894895,0.028533658,0.028975638,365,341,12.3960707,0.021167114
refresh,561.2196456,573.6733115,-0.450584946,-0.394213313,7.901960402,9.609451242,0.026621173,0.031042632,412,341,12.45366584,0.056371633
building,548.3077014,560.7894045,-0.492043868,-0.426839031,9.278462167,8.752494134,0.030335476,0.02924432,355,356,12.48170311,0.065204838
title,532.0817778,544.6370094,-0.556478974,-0.523634501,7.811713613,8.144301984,0.025358899,0.026351452,362,363,12.55523163,0.032844472
hide,529.9069945,542.5322486,-0.54834131,-0.52189111,8.357065512,10.81107121,0.028886864,0.034099653,363,350,12.62525408,0.0264502
bird,528.2828787,540.9527453,-0.57026615,-0.530244037,8.526985667,8.398664131,0.025943739,0.025891881,404,377,12.66986664,0.040022113
bus,525.4803333,538.1505952,-0.57001565,-0.521290826,8.153125628,7.328019029,0.027075483,0.025799909,372,373,12.67026184,0.048724825
heal,552.4889621,565.192849,-0.456526798,-0.387407182,9.005034606,8.584325452,0.031241756,0.031007632,369,371,12.70388698,0.069119616
rome,637.4787335,650.1925623,-0.11143052,-0.062935935,10.11899237,11.97523031,0.034641525,0.041899186,364,329,12.71382879,0.048494585
psychology,597.9710919,610.7470225,-0.289683493,-0.183774561,10.0645723,8.815357592,0.030069774,0.031825453,381,356,12.77593061,0.105908932
religion,566.7948563,579.5847447,-0.407890291,-0.330055935,9.332402667,9.838833882,0.030561855,0.032477226,355,310,12.78988841,0.077834356
modest,578.4732939,591.2914058,-0.361501616,-0.33232716,10.28291569,9.675696232,0.033852898,0.032298082,347,345,12.81811185,0.029174456
act,533.6416017,546.5121976,-0.512626509,-0.5036242,9.384137237,9.841157739,0.030422636,0.031048988,344,329,12.87059583,0.009002309
sentence,552.2570428,565.1716905,-0.444881708,-0.40633635,7.996686426,7.836379545,0.026453571,0.026872736,397,378,12.91464767,0.038545358
tooth,514.9134546,527.8473176,-0.595599186,-0.56867327,7.215636163,8.824471466,0.026873201,0.031063046,385,359,12.933863,0.026925915
know,504.6903226,517.7393264,-0.643103004,-0.638026339,8.151671071,8.500014686,0.027036095,0.027488382,372,386,13.04900384,0.005076665
explosion,577.4526015,590.6326813,-0.3983974,-0.320011633,9.957891189,10.29971825,0.029154892,0.031797808,399,364,13.18007981,0.078385767
strawberry,549.3179974,562.5199418,-0.469714986,-0.421728319,8.519981459,9.883273017,0.029653318,0.031107522,378,361,13.20194449,0.047986667
atmosphere,608.3467677,621.6184059,-0.255029462,-0.146443181,9.319079908,8.973150186,0.031298211,0.031070468,353,372,13.27163818,0.108586281
reactor,626.6768654,639.9681478,-0.22534663,-0.122177395,11.6889889,11.55982944,0.039343631,0.037467435,327,373,13.29128234,0.103169236
past,535.7100543,549.0950798,-0.528630416,-0.491522947,9.264258664,10.0096545,0.033361853,0.03380163,350,351,13.38502548,0.037107468
cotton,536.9762051,550.3861662,-0.536686855,-0.508130005,8.67356693,9.472666726,0.028046761,0.029608093,356,373,13.40996115,0.02855685
muscle,536.1636934,549.5816961,-0.528039451,-0.468587147,7.618333227,9.969491745,0.027227339,0.030231195,362,362,13.41800277,0.059452304
physical,544.3116853,557.7655439,-0.504744157,-0.453540156,8.574948173,9.246822571,0.027835189,0.028620567,359,342,13.4538586,0.051204001
alibi,761.8853493,775.344645,0.349410079,0.402285115,16.37938878,15.92938853,0.049617816,0.047815403,209,231,13.45929575,0.052875035
thunder,572.7459253,586.3076006,-0.424565169,-0.321738711,11.08531882,9.309640282,0.030105212,0.032715928,348,358,13.56167528,0.102826458
idiot,548.2604548,561.8699802,-0.459858971,-0.420591172,9.4324228,9.685784983,0.031541013,0.029459463,398,354,13.60952545,0.039267799
defeat,573.7539067,587.3951171,-0.395130825,-0.374258965,8.627782831,8.839839176,0.029146533,0.030740765,375,350,13.64121049,0.02087186
beautiful,518.9917188,532.7054368,-0.593095274,-0.5343573,7.632020914,7.629496313,0.025753171,0.02779246,377,380,13.713718,0.058737974
directly,557.1337889,570.8570536,-0.459035014,-0.429845667,8.605756546,9.982278183,0.029136093,0.029626518,379,392,13.72326466,0.029189347
determination,662.6017507,676.3385177,-0.067361872,0.043169073,11.73337444,10.55023782,0.033646956,0.033360107,345,367,13.73676699,0.110530945
weapon,555.5518379,569.3697721,-0.478711074,-0.428914071,8.061480844,10.32295198,0.026951451,0.029765184,364,373,13.81793423,0.049797004
confusion,560.7930161,574.6206431,-0.441748441,-0.377177347,8.977309929,9.651654462,0.025664473,0.03015125,373,353,13.82762699,0.064571093
laugh,522.804775,536.7637923,-0.573937779,-0.5258779,8.850221444,7.843325036,0.029032704,0.026722607,360,366,13.95901735,0.048059879
perspective,618.9755628,632.9534012,-0.191622999,-0.187782488,9.428521229,10.71834108,0.033112122,0.03397346,350,334,13.97783835,0.003840512
free,503.8852177,517.9105378,-0.676202939,-0.590679178,8.907894413,8.429264665,0.02552063,0.02879477,372,370,14.02532009,0.08552376
radiation,614.7710234,628.7978169,-0.241860613,-0.133887617,9.879969302,9.368528752,0.032428433,0.030733368,342,366,14.02679355,0.107972996
father,504.2212318,518.4672429,-0.684612033,-0.577248483,7.258179956,7.91314831,0.025162035,0.027767923,358,354,14.2460111,0.10736355
sun,515.8068886,530.0555637,-0.628523988,-0.524089421,8.939446038,8.360889974,0.030650961,0.029843814,350,314,14.24867513,0.104434567
noon,549.1839356,563.4557829,-0.460964383,-0.449698537,8.850295933,10.29720488,0.032295865,0.034178207,357,350,14.27184727,0.011265845
winner,527.6457414,541.9192982,-0.583396163,-0.549828149,9.501947899,10.47703011,0.02640157,0.028299871,379,335,14.27355677,0.033568014
confirm,531.6510805,546.0352401,-0.544587866,-0.499201087,8.27596357,7.923526162,0.02620541,0.024801605,385,379,14.38415959,0.045386779
catch,529.8126831,544.3473079,-0.579966001,-0.479403346,7.871269056,8.266411758,0.027376652,0.02885157,385,393,14.53462477,0.100562655
ship,517.5528531,532.1044167,-0.589201319,-0.550632742,9.28938368,8.926776612,0.03310762,0.029832342,320,384,14.55156355,0.038568577
song,524.1516757,538.7380483,-0.596004281,-0.50494792,8.472217209,8.669629985,0.028765732,0.031735782,367,352,14.58637255,0.091056361
gratitude,610.2951985,624.9040203,-0.246640996,-0.181546784,10.14004764,9.481845672,0.032173041,0.033143931,398,345,14.60882178,0.065094212
birthday,547.439432,562.0931484,-0.51420306,-0.438412969,9.06218514,9.304207102,0.02802722,0.029430601,375,384,14.65371645,0.075790091
order,545.3729711,560.0825066,-0.507547327,-0.454615778,9.217820086,9.062885293,0.029641617,0.029627617,380,381,14.70953551,0.052931549
cigar,587.8127909,602.5520447,-0.309508097,-0.19923263,8.913788009,7.984550542,0.031282143,0.031187276,373,380,14.73925386,0.110275467
nose,511.5042476,526.3073789,-0.586219805,-0.542700316,7.156238237,7.887219448,0.025960678,0.028739701,355,380,14.80313133,0.043519489
neck,534.7054258,549.5286332,-0.53176827,-0.499286039,8.084510359,8.231439517,0.028531474,0.026369527,357,379,14.82320747,0.03248223
ride,517.0333193,531.8575517,-0.608076547,-0.574353822,8.278593949,9.815833443,0.02804404,0.029987685,357,377,14.82423241,0.033722725
empire,565.9182526,580.7470814,-0.434045036,-0.377991428,9.335130486,9.41580193,0.031056649,0.02841596,392,393,14.82882888,0.056053608
write,511.2708624,526.1957225,-0.606093386,-0.600690554,7.938352784,8.534188684,0.026886493,0.026879426,356,364,14.92486015,0.005402832
pleasant,559.3437391,574.337339,-0.443431917,-0.411387818,9.095523207,10.72352972,0.029567195,0.031486047,345,354,14.99359987,0.032044099
circus,561.6010395,576.6190572,-0.418615858,-0.368960848,9.729444049,10.55847392,0.032712814,0.03486214,329,367,15.01801769,0.049655011
party,543.9366551,559.0932747,-0.520345032,-0.461832431,8.924303381,10.64144654,0.0303098,0.034935759,345,375,15.1566196,0.058512602
prisoner,584.9811409,600.1556687,-0.338980033,-0.27233208,9.561621228,10.94187473,0.029923192,0.033943644,355,338,15.17452779,0.066647953
guilty,559.284347,574.480505,-0.444828203,-0.391294105,8.856732738,8.784593484,0.028237222,0.029271475,366,398,15.19615804,0.053534098
force,542.9989033,558.258651,-0.486522156,-0.433438043,8.860644927,8.840254043,0.030424321,0.031359889,393,361,15.25974765,0.053084113
fear,521.6961127,536.9828255,-0.576265429,-0.555331542,9.808378661,9.260057827,0.031428474,0.028142004,346,361,15.28671275,0.020933887
festival,553.371124,568.6742528,-0.459852873,-0.404404941,9.208955038,9.114220036,0.029650197,0.030274744,355,352,15.30312889,0.055447932
museum,582.365258,597.7771429,-0.344788393,-0.310241948,10.20726011,11.16873262,0.03454594,0.035406519,376,350,15.41188488,0.034546445
heavily,564.4547701,580.1051022,-0.435878554,-0.356999522,11.29650163,9.947527748,0.034442501,0.03157119,335,362,15.65033206,0.078879032
restaurant,579.186697,594.8436939,-0.388947213,-0.294722932,8.980861817,10.25848785,0.030110608,0.034697394,363,343,15.65699691,0.094224281
individual,563.1238789,578.9124877,-0.413667255,-0.355204467,8.842134492,8.686971326,0.028398943,0.029875773,322,365,15.78860877,0.058462789
bright,526.0841483,541.9202149,-0.555107656,-0.516555001,8.360163233,8.53418877,0.028169702,0.026892513,391,363,15.83606654,0.038552656
skull,547.76425,563.6113566,-0.473665281,-0.412596621,9.503995226,8.096944183,0.028725729,0.028042819,368,373,15.84710658,0.06106866
ministry,622.9636058,639.0267671,-0.186678783,-0.092168559,10.72942246,11.28111315,0.034275443,0.036657633,345,352,16.06316125,0.094510224
produce,546.7176083,562.8052747,-0.477675602,-0.408965463,7.897685259,8.675612523,0.027572405,0.028042102,360,375,16.08766633,0.068710139
politician,590.260376,606.3731667,-0.313303608,-0.247713826,9.201824292,8.774503044,0.030174439,0.03021569,359,348,16.11279061,0.065589782
perfect,519.9029918,536.0274417,-0.624356481,-0.530814065,7.748960466,8.529275385,0.023695289,0.028283816,367,360,16.12444985,0.093542417
production,574.3505172,590.5337067,-0.363300445,-0.280700445,7.864198799,8.138339524,0.02639859,0.02817585,348,375,16.18318942,0.0826
lobster,572.6884701,588.8719955,-0.369297457,-0.275564673,8.27526683,8.166265519,0.029529277,0.029092677,351,349,16.18352536,0.093732784
protocol,663.7330683,679.9498163,-0.015879154,0.066708021,11.27925778,11.78961725,0.037544979,0.035627308,337,332,16.21674801,0.082587176
corpse,631.2195134,647.5140525,-0.166404049,-0.104642249,10.62765485,11.99250473,0.034204186,0.035257154,372,362,16.29453904,0.0617618
small,500.0434582,516.365911,-0.664712906,-0.605769892,9.023310601,9.029125444,0.028405926,0.031844445,371,292,16.32245273,0.058943014
ransom,677.4929317,693.8676822,0.070271244,0.078097288,12.8057178,12.09090887,0.041903369,0.04442403,322,321,16.37475056,0.007826045
intelligent,588.1834682,604.5829808,-0.324582502,-0.277942699,10.30389971,11.1280866,0.032297287,0.029253275,346,365,16.39951261,0.046639802
ability,553.8674757,570.297031,-0.444362761,-0.401472779,7.340627333,8.840758688,0.026455853,0.027749578,370,387,16.42955534,0.042889982
traitor,571.167297,587.6393839,-0.386476142,-0.328896791,8.098509739,10.54409802,0.028354259,0.034435529,367,323,16.47208688,0.057579351
element,557.7460599,574.2604036,-0.444961836,-0.381191611,8.479122957,8.726818031,0.027530818,0.029633254,384,384,16.51434375,0.063770225
cartel,700.0248854,716.7363186,0.134691356,0.203612903,13.26216187,12.86140386,0.044144913,0.046966202,308,295,16.71143325,0.068921547
organize,568.4729667,585.2401494,-0.423557718,-0.323912813,8.958026704,10.05801534,0.027486792,0.036046122,391,348,16.76718267,0.099644904
cause,545.9433902,562.7861178,-0.493864256,-0.41742815,9.340550127,9.764824768,0.032036234,0.031500334,369,365,16.84272757,0.076436106
perfume,547.3484216,564.3142472,-0.453338285,-0.433051016,9.304800663,9.313574664,0.030897979,0.028107889,370,364,16.96582562,0.020287269
cake,522.8154647,539.8406435,-0.601925138,-0.509560091,7.952887586,8.725884425,0.026916472,0.031270684,368,332,17.02517882,0.092365047
government,581.8085583,598.9556724,-0.371415685,-0.269782132,10.42410933,10.01416428,0.032840449,0.032925274,360,351,17.14711403,0.101633554
sauce,536.3348234,553.5076393,-0.542950545,-0.489492524,9.041138846,7.755875414,0.031588574,0.027484191,368,366,17.17281598,0.053458022
tennis,546.7864005,564.0055818,-0.476799052,-0.469256886,8.623440041,8.704684615,0.028674613,0.027498732,367,385,17.21918128,0.007542165
boat,535.6045512,552.8551766,-0.521223795,-0.453939059,8.240213249,9.897174168,0.029743599,0.033003051,361,368,17.25062538,0.067284737
safety,536.3298605,553.7333124,-0.552355706,-0.457268471,8.901660907,8.310850013,0.029834954,0.028351225,344,380,17.40345191,0.095087235
freeze,536.3787696,553.7951639,-0.542009731,-0.494867706,8.339941429,9.431827308,0.02762982,0.029917729,374,360,17.41639427,0.047142025
robbery,577.6872849,595.1324214,-0.325090294,-0.274608171,7.783065659,8.047765829,0.02887799,0.029673771,358,356,17.44513643,0.050482124
selfish,546.7104199,564.2021755,-0.511764678,-0.439725329,8.386319835,10.04673901,0.024740768,0.029162853,362,376,17.49175564,0.072039348
donation,579.9596667,597.5684101,-0.333898391,-0.303457091,8.081230814,7.876206448,0.029190201,0.02777581,357,375,17.60874339,0.0304413
often,515.8161211,533.4875198,-0.583921054,-0.521174274,6.973580966,8.905435231,0.029090111,0.031430461,355,354,17.67139864,0.06274678
state,525.5309357,543.2388701,-0.5544245,-0.478720022,7.118965579,8.580778382,0.024443356,0.028279467,389,385,17.7079344,0.075704478
alpha,610.3460055,628.1510373,-0.246963115,-0.172401124,8.736937416,11.19618187,0.030518319,0.03678912,362,322,17.80503175,0.074561991
inspection,617.9011727,635.7081545,-0.263125491,-0.149278052,10.46867377,10.48314257,0.031342638,0.032851917,359,369,17.8069818,0.113847439
liberal,588.7366563,606.826262,-0.341882842,-0.246087312,8.86733227,11.25121364,0.029818167,0.036056475,384,332,18.08960579,0.09579553
cemetery,624.5238846,642.7344941,-0.175627841,-0.110522194,10.1645254,10.84432282,0.03271326,0.034434456,338,338,18.21060949,0.065105647
flame,531.5997179,549.8791932,-0.550759333,-0.445673869,8.0326684,9.267102915,0.026812446,0.031091602,351,352,18.27947525,0.105085464
strategy,589.2844182,607.7166934,-0.314994714,-0.255780766,9.882369695,9.398914469,0.032290961,0.033347065,373,349,18.43227518,0.059213947
document,560.7168933,579.3884368,-0.444685855,-0.381474045,8.487356015,9.479775627,0.02666813,0.028365085,356,364,18.67154358,0.06321181
honor,559.8412991,578.51725,-0.451893329,-0.379238863,10.38330506,10.09076097,0.032302197,0.033854905,351,360,18.67595085,0.072654466
gentle,542.8496134,561.5626023,-0.513270915,-0.44349846,8.577112648,9.799421632,0.02846654,0.033134247,344,342,18.71298896,0.069772456
alley,619.5281059,638.3323846,-0.18717159,-0.112721263,9.441253911,11.40554323,0.033416731,0.037625958,340,338,18.80427874,0.074450327
artillery,710.020316,728.9328047,0.168922622,0.25767343,12.72826985,13.24868398,0.040926471,0.042613597,307,297,18.91248877,0.088750808
speak,523.6900586,542.6362075,-0.624902873,-0.543143565,8.095857833,9.366734365,0.025976127,0.030463625,406,347,18.94614893,0.081759309
engine,563.0144056,581.9846564,-0.426864393,-0.363737217,10.50324186,10.36578775,0.031600592,0.035317789,355,358,18.97025079,0.063127177
psychological,666.589861,685.5883096,0.0039646,0.045397268,11.18384051,11.92165595,0.036823392,0.037263383,367,365,18.99844855,0.041432668
castle,541.4951917,560.600441,-0.495655491,-0.444571571,7.934132516,8.186677423,0.028869688,0.028147799,339,390,19.10524929,0.051083919
book,513.636405,532.7962419,-0.617838957,-0.54542933,8.417592679,8.597652079,0.028990375,0.03164745,358,357,19.15983687,0.072409627
bedroom,533.9244692,553.0986028,-0.547447536,-0.454540561,8.309204563,8.818984242,0.02686662,0.030580207,373,360,19.17413362,0.092906976
activity,534.5118641,553.7065127,-0.521898744,-0.457973171,8.659386226,9.360505992,0.026491318,0.031223705,390,316,19.19464856,0.063925573
pain,526.3505056,545.6052226,-0.584521365,-0.504049323,8.736721217,10.62821932,0.027236787,0.033373297,360,328,19.25471701,0.080472042
calm,528.767015,548.1636981,-0.544566005,-0.456781915,8.610445393,9.603045186,0.029208447,0.030457129,334,361,19.39668307,0.08778409
probably,529.181742,548.6411961,-0.551140313,-0.475995854,7.574133386,9.268435642,0.024819614,0.031804733,372,357,19.45945413,0.07514446
something,536.0008192,555.4797844,-0.547878928,-0.480152872,8.552131948,10.71063042,0.028010082,0.032028827,343,320,19.47896513,0.067726055
crisis,589.5801365,609.1119706,-0.325472569,-0.226834609,8.16330765,10.6305079,0.027624869,0.032048538,337,340,19.53183409,0.09863796
hole,537.0603334,556.812142,-0.534352699,-0.461544278,8.880448866,9.287059308,0.029114716,0.031969608,398,331,19.75180854,0.072808422
whistle,570.4595634,590.24762,-0.408418896,-0.337304805,9.911548039,9.969141039,0.032328087,0.032663622,355,350,19.78805663,0.071114092
personality,561.7482913,581.5632239,-0.414904196,-0.340412368,8.751632198,9.266536663,0.030431509,0.032900608,381,335,19.81493253,0.074491828
worthy,571.2291892,591.0488098,-0.389041181,-0.335545767,10.27160328,9.775924325,0.032235165,0.033740833,370,368,19.8196206,0.053495414
galaxy,560.4566339,580.2869204,-0.424804198,-0.315520942,8.29247433,8.861649781,0.028272169,0.032567783,366,377,19.83028655,0.109283256
orbit,631.4867131,651.39271,-0.181481856,-0.050118249,9.315849579,10.20637278,0.032011009,0.038814523,359,331,19.90599688,0.131363607
pathetic,591.9152183,612.0137553,-0.315373302,-0.215991336,9.494058587,11.74629376,0.031755948,0.037119777,371,376,20.098537,0.099381966
dead,519.8226432,539.9573472,-0.612436574,-0.488052652,8.241490857,9.299700397,0.028658075,0.032603137,356,337,20.13470393,0.124383921
left,522.1696921,542.3867471,-0.588249202,-0.49776061,9.116949293,8.668293475,0.032169648,0.030257471,354,344,20.21705503,0.090488591
tree,507.8185418,528.0992344,-0.64008999,-0.578764419,7.982287961,8.025584029,0.025898534,0.027687583,371,401,20.28069265,0.061325571
full,512.8660959,533.2274729,-0.616862335,-0.542692003,8.581303159,8.680586794,0.029852595,0.029887779,365,351,20.36137703,0.074170332
necklace,569.0110817,589.3960841,-0.379791816,-0.344014281,10.72493354,10.12291325,0.031222766,0.031028915,318,350,20.38500234,0.035777535
street,518.6897655,539.1407812,-0.58431055,-0.514997914,6.951385583,9.225294996,0.026185775,0.030032257,371,361,20.45101566,0.069312636
up,505.7196035,526.1889767,-0.643838555,-0.505647852,7.847970818,7.360283816,0.027493509,0.026484899,338,343,20.46937314,0.138190703
communication,578.2364701,598.8470744,-0.334268978,-0.256251756,8.430329682,10.31326599,0.027946063,0.034099259,351,336,20.61060431,0.078017222
devotion,655.3308121,676.004745,-0.055702834,0.026279813,11.66855102,11.77961224,0.038880681,0.039473161,346,349,20.67393285,0.081982647
worker,524.2714395,544.9760176,-0.582037413,-0.487549246,7.886097855,8.848548227,0.027534633,0.030093055,380,398,20.70457813,0.094488167
ventilation,725.5467203,746.2906013,0.212506032,0.301507058,11.06998847,12.21297727,0.035936258,0.041736908,366,321,20.74388095,0.089001026
famous,527.2126026,548.1075235,-0.545775306,-0.480640944,7.974017643,8.969323394,0.028071089,0.028933468,390,394,20.89492091,0.065134362
unknown,567.7737263,588.6714896,-0.374372447,-0.284750528,8.794666272,8.926084496,0.031645531,0.033289456,369,356,20.89776328,0.089621919
impress,568.6708525,589.650962,-0.392257205,-0.332821106,8.008275358,10.81587844,0.028029623,0.033977733,373,342,20.98010945,0.059436099
chocolate,545.78462,566.7838659,-0.519798353,-0.432552643,9.717574624,10.15670995,0.02886398,0.032852084,320,358,20.9992459,0.08724571
reward,539.3706533,560.4785407,-0.528126599,-0.452829386,8.297526172,8.624592694,0.028122682,0.02904952,349,344,21.1078874,0.075297213
election,579.0076466,600.121411,-0.369181795,-0.298757306,10.44558637,9.753830994,0.032828103,0.030574028,382,382,21.11376439,0.070424489
option,558.1207389,579.2747404,-0.449532754,-0.376421505,10.21858275,9.362022737,0.034991214,0.031257372,333,389,21.15400145,0.073111249
alarm,533.7286658,554.9995242,-0.559294997,-0.478272813,8.569348007,8.890836334,0.028023932,0.029657956,383,351,21.27085843,0.081022185
satellite,641.616856,662.9232082,-0.112860566,-0.032730159,10.3666917,10.99949553,0.033206376,0.035947337,375,317,21.3063522,0.080130407
chair,520.3703618,541.7494073,-0.593680311,-0.494815615,8.704350125,8.453176348,0.030479419,0.031046187,340,356,21.37904551,0.098864695
oxygen,559.0675299,580.4650178,-0.43422026,-0.344013033,7.119319139,9.565627225,0.02225759,0.029649899,381,337,21.39748787,0.090207227
wide,523.4795972,544.9700544,-0.584567621,-0.489276004,7.483929564,9.923397881,0.027567038,0.034290493,350,368,21.49045719,0.095291617
concert,542.9680892,564.4838376,-0.498758627,-0.411895755,7.611359767,8.887974691,0.026901374,0.030626614,370,351,21.51574842,0.086862872
assistant,557.6624086,579.2431055,-0.460068115,-0.344068337,9.653346685,7.615231394,0.03053443,0.026051352,372,360,21.58069695,0.115999778
worry,539.5373867,561.1221794,-0.501911076,-0.407850364,8.993194765,9.704822859,0.030229885,0.035282725,375,340,21.58479275,0.094060712
murder,532.3930233,554.0120965,-0.559677324,-0.468519259,8.788545553,10.37552278,0.02637425,0.028634104,344,342,21.61907323,0.091158065
secure,562.0207778,583.6533561,-0.394684993,-0.394202825,9.263967498,9.726735997,0.033359456,0.028902805,360,337,21.6325783,0.000482167
school,502.6057278,524.2594633,-0.653152783,-0.58539304,8.124137073,8.233181408,0.027895969,0.026361045,360,382,21.65373555,0.067759743
warrior,529.930534,551.6203453,-0.598182358,-0.476808466,9.204692055,8.815252863,0.029514889,0.028728526,367,352,21.68981127,0.121373891
boss,524.7854932,546.5513499,-0.551304132,-0.492049026,7.964796466,8.794041057,0.029868183,0.029336035,365,343,21.7658567,0.059255106
helicopter,578.3754516,600.1754472,-0.35735347,-0.29537308,9.401713626,9.727511911,0.028172923,0.031462603,414,369,21.79999554,0.061980391
entrepreneur,713.2345015,735.1104211,0.14095695,0.247416076,12.58224143,14.07828603,0.037820019,0.038542781,335,323,21.87591957,0.106459125
lady,513.050718,534.9671505,-0.631797639,-0.522796239,9.148846215,8.238009679,0.029055991,0.030637596,344,372,21.91643252,0.1090014
swim,511.2570739,533.235034,-0.647314817,-0.525463608,7.159812261,7.767537831,0.022390431,0.026161042,406,383,21.97796006,0.121851209
sunday,508.1447354,530.1293434,-0.659674523,-0.532081181,7.500327694,8.339957879,0.027382552,0.028935978,359,348,21.98460801,0.127593342
divine,600.6713079,622.6568453,-0.283649636,-0.20206206,9.384793052,10.29084283,0.031067341,0.034454394,393,362,21.98553741,0.081587576
wedding,540.0312759,562.0351325,-0.531581798,-0.401967274,8.570661901,10.2723911,0.027161308,0.033634479,406,317,22.00385664,0.129614523
information,569.8973433,591.9065311,-0.383963232,-0.302078073,7.759401993,9.738783088,0.025924991,0.029370556,367,337,22.00918782,0.08188516
gather,568.7924587,590.8195193,-0.415021243,-0.335830071,8.903457072,11.54095954,0.028580489,0.033329258,375,362,22.02706068,0.079191172
horrible,517.096955,539.2087439,-0.598532412,-0.515456016,8.206880817,8.195006541,0.026394238,0.02793518,378,371,22.1117889,0.083076396
winter,507.6827887,529.924368,-0.625277165,-0.542821213,9.775313196,9.940147914,0.030183177,0.032998264,388,356,22.24157933,0.082455953
agency,581.6621927,603.9170218,-0.342296745,-0.283065083,9.38436032,9.929684623,0.030106256,0.033196875,357,321,22.25482906,0.059231663
strike,525.1475112,547.430625,-0.558859955,-0.48781837,7.577156484,8.334248076,0.025016462,0.027393832,368,352,22.28311378,0.071041586
butter,508.3347333,530.6688579,-0.632217223,-0.553467664,8.301941072,7.297114289,0.027200766,0.024935408,375,359,22.33412461,0.078749559
fantastic,550.9441447,573.2948617,-0.523329229,-0.40032086,9.268645672,9.856362234,0.028502217,0.029327315,394,376,22.35071704,0.123008369
do,539.5534795,561.9349806,-0.535464213,-0.418897055,8.390207503,9.209252764,0.029206167,0.030769683,365,361,22.38150116,0.116567159
three,509.283513,531.6964726,-0.663595201,-0.549498213,7.989968725,7.679791298,0.025884234,0.027251538,384,347,22.4129596,0.114096988
position,535.4378484,557.8697578,-0.520313579,-0.423189291,7.788572805,9.01198524,0.026897986,0.029510034,343,351,22.43190943,0.097124288
appreciate,569.6515805,592.2767429,-0.382255484,-0.319431147,8.068841873,9.857752648,0.02811217,0.028250807,379,350,22.62516238,0.062824337
wet,512.2717209,535.0162047,-0.649863809,-0.543216998,7.553214567,8.717574603,0.026510826,0.027436736,412,342,22.74448379,0.106646811
zone,549.1610559,571.9253555,-0.544420194,-0.381390377,11.40492424,9.154089309,0.032354216,0.031212455,358,346,22.76429964,0.163029817
ask,529.9233696,552.7076667,-0.533801944,-0.447392312,9.92395217,8.911932175,0.031746458,0.030763688,303,354,22.78429703,0.086409631
theater,535.0884203,557.9259365,-0.478253211,-0.42217068,7.798351284,9.285033681,0.030003134,0.032215977,345,372,22.83751618,0.056082531
band,537.5385,560.4071176,-0.505151394,-0.436810293,7.750653303,10.23648498,0.02891567,0.031748154,380,350,22.86861757,0.068341101
request,544.8325792,567.7445132,-0.480370661,-0.383209805,8.165870889,10.04958923,0.029335147,0.034868318,385,341,22.91193398,0.097160856
agreement,551.3709843,574.2836842,-0.449923346,-0.378942765,7.875279969,7.772148891,0.026645561,0.024485875,318,399,22.91269992,0.070980581
dust,548.1855537,571.1570113,-0.433078238,-0.409037916,7.575803473,9.072234634,0.028808573,0.03121544,410,355,22.97145761,0.024040322
dangerous,547.1445376,570.1187151,-0.481731402,-0.403072115,8.207235468,9.663687377,0.027235414,0.030413082,359,351,22.97417751,0.078659287
dispute,660.4149385,683.4133969,-0.077090212,0.047935778,10.70796475,11.94510702,0.035200022,0.039003143,374,325,22.99845842,0.12502599
constantly,599.2818795,622.4213912,-0.289123953,-0.180181954,9.505966015,11.0640334,0.031642126,0.03478879,357,363,23.13951163,0.108942
meet,507.0884339,530.2333303,-0.684491867,-0.569013896,7.71482571,8.610588985,0.024359349,0.028701803,348,327,23.14489637,0.115477971
fast,495.3648062,518.5898061,-0.695053945,-0.628542021,7.516144059,8.386977189,0.027504525,0.028558691,356,361,23.2249999,0.066511924
handkerchief,762.0000909,785.2274898,0.384136299,0.421031951,15.31607258,18.22512828,0.049200562,0.055203741,264,245,23.22739887,0.036895652
prison,534.8473608,558.1555882,-0.538807975,-0.433616952,8.217993885,7.637488493,0.026375408,0.025030088,388,391,23.3082274,0.105191022
corporation,656.890217,680.4089054,-0.069823938,0.091400352,11.18785267,11.82621546,0.035259946,0.039077542,364,349,23.5186884,0.16122429
tie,549.5245385,573.1257123,-0.498061078,-0.338744483,8.175600245,8.453797425,0.027536863,0.029765441,377,365,23.60117388,0.159316595
